0.000000000000000000e+00,0.000000000000000000e+00
-2.847559887654560473e-03,0.000000000000000000e+00
-5.695119775309120946e-03,0.000000000000000000e+00
-8.542679662963681420e-03,0.000000000000000000e+00
-1.139023955061824189e-02,0.000000000000000000e+00
-1.423779943827280410e-02,0.000000000000000000e+00
-1.708535932592736284e-02,0.000000000000000000e+00
-1.909750216943442713e-02,0.000000000000000000e+00
-2.067976567681240746e-02,0.000000000000000000e+00
-2.226202918419038779e-02,0.000000000000000000e+00
-2.384429269156836118e-02,0.000000000000000000e+00
-2.527455951661073189e-02,0.000000000000000000e+00
-1.895591963745800121e-02,0.000000000000000000e+00
-1.263727975830527400e-02,0.000000000000000000e+00
-6.318639879152547663e-03,0.000000000000000000e+00
1.617099080388515924e-16,0.000000000000000000e+00
6.318639879152896342e-03,0.000000000000000000e+00
1.263727975830561401e-02,0.000000000000000000e+00
1.895591963745833081e-02,0.000000000000000000e+00
2.527455951661104414e-02,0.000000000000000000e+00
2.384429269156871159e-02,0.000000000000000000e+00
2.226202918419085963e-02,0.000000000000000000e+00
2.067976567681300420e-02,0.000000000000000000e+00
1.909750216943515572e-02,0.000000000000000000e+00
1.708535932592812959e-02,0.000000000000000000e+00
1.423779943827344421e-02,0.000000000000000000e+00
1.139023955061875364e-02,0.000000000000000000e+00
8.542679662964064793e-03,0.000000000000000000e+00
5.695119775309376818e-03,0.000000000000000000e+00
2.847559887654688409e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.154481554153512043e-03
-2.217449927730878040e-02,-3.032674463464498076e-03
-2.256854833598697513e-02,-1.762865160342775911e-03
-2.214830792878586668e-02,-1.996676427698127962e-05
-2.168160369615606750e-02,1.747713356345919266e-03
-2.116736820929836574e-02,3.540744520264583334e-03
-2.060449905191121672e-02,5.359714706985226236e-03
-2.009563175284668352e-02,6.884217847482157135e-03
-2.103897667364723265e-02,3.822706462186033303e-03
-2.197427502351513920e-02,7.226382575385701702e-04
-2.290136319348750477e-02,-2.416770732857768337e-03
-2.382007283292571220e-02,-5.596327196126673828e-03
-1.928014501520828108e-02,-6.403327002167547716e-03
-1.285396709043364234e-02,-6.380922922009198833e-03
-6.427253515534486587e-03,-6.358407246477724463e-03
3.040034553591930011e-16,-6.335779081703842193e-03
6.427253515535127568e-03,-6.358407246477720126e-03
1.285396709043428246e-02,-6.380922922009191894e-03
1.928014501520892293e-02,-6.403327002167535573e-03
2.382007283292632630e-02,-5.596327196126659950e-03
2.290136319348810845e-02,-2.416770732857779179e-03
2.197427502351572554e-02,7.226382575385359094e-04
2.103897667364780510e-02,3.822706462185976057e-03
2.009563175284724557e-02,6.884217847482074736e-03
2.060449905191169898e-02,5.359714706985191542e-03
2.116736820929876819e-02,3.540744520264601548e-03
2.168160369615638669e-02,1.747713356345988872e-03
2.214830792878610261e-02,-1.996676427686071634e-05
2.256854833598713125e-02,-1.762865160342605040e-03
2.217449927730884979e-02,-3.032674463464280368e-03
0.000000000000000000e+00,9.154481554153366327e-03
0.000000000000000000e+00,1.830896310830702409e-02
-1.745201422726526397e-02,8.131027401218396053e-03
-3.556582368289818580e-02,-3.517484835215190821e-03
-3.472679635775820922e-02,-2.018142451941266208e-03
-3.276481154167327353e-02,2.756960349733666212e-04
-3.077818166510273498e-02,2.573000959955156798e-03
-2.876620281818177693e-02,4.873871331077251658e-03
-2.672814103359735793e-02,7.178410384127421363e-03
-2.547930910574671901e-02,6.168022937671481694e-03
-2.511155089985216832e-02,1.404064350849503970e-03
-2.470345301505123131e-02,-3.393277426922950216e-03
-2.425399093473940004e-02,-8.224850236639352774e-03
-2.076983275577075350e-02,-1.145003245770728588e-02
-1.385268201233406417e-02,-1.282327944229843392e-02
-6.929424671649813024e-03,-1.421457984132475441e-02
3.600171800445939575e-16,-1.562411320666166718e-02
6.929424671650619670e-03,-1.421457984132476308e-02
1.385268201233491071e-02,-1.282327944229845647e-02
2.076983275577164167e-02,-1.145003245770731884e-02
2.425399093474031598e-02,-8.224850236639389203e-03
2.470345301505216112e-02,-3.393277426922988380e-03
2.511155089985310854e-02,1.404064350849465806e-03
2.547930910574766616e-02,6.168022937671442663e-03
2.672814103359825999e-02,7.178410384127412690e-03
2.876620281818259225e-02,4.873871331077302832e-03
3.077818166510346357e-02,2.573000959955268254e-03
3.276481154167391191e-02,2.756960349735383588e-04
3.472679635775875739e-02,-2.018142451941035490e-03
3.556582368289861601e-02,-3.517484835214901122e-03
1.745201422726531601e-02,8.131027401218781162e-03
0.000000000000000000e+00,1.830896310830673265e-02
0.000000000000000000e+00,2.746344466246053787e-02
-1.266613971684127718e-02,1.932169883593068405e-02
-2.800707951695322745e-02,8.694577648069313699e-03
-4.341390875393855153e-02,-2.746829180859005834e-03
-4.235040400543382128e-02,-1.772859261479838109e-03
-3.988901995776392151e-02,3.905487887586190764e-04
-3.742707515581968070e-02,2.536439131720844009e-03
-3.496454946344108167e-02,4.664182722969749395e-03
-3.250142162259102990e-02,6.773115471141359992e-03
-3.080948564982076421e-02,1.521496630743283561e-03
-2.918649218247984164e-02,-4.836158208260679658e-03
-2.751932683324680162e-02,-1.126653765717693968e-02
-2.458271220323482095e-02,-1.707115845976172122e-02
-1.641615947490530220e-02,-1.994526721728274651e-02
-8.222036589598854389e-03,-2.284189520296174211e-02
4.636088613264280607e-16,-2.576132302529860266e-02
8.222036589599732159e-03,-2.284189520296173170e-02
1.641615947490608629e-02,-1.994526721728271876e-02
2.458271220323551831e-02,-1.707115845976167612e-02
2.751932683324746776e-02,-1.126653765717693448e-02
2.918649218248049737e-02,-4.836158208260715220e-03
3.080948564982141299e-02,1.521496630743209835e-03
3.250142162259168216e-02,6.773115471141265449e-03
3.496454946344172698e-02,4.664182722969739854e-03
3.742707515582032601e-02,2.536439131720914699e-03
3.988901995776454601e-02,3.905487887587691300e-04
4.235040400543442496e-02,-1.772859261479609559e-03
4.341390875393914134e-02,-2.746829180858711365e-03
2.800707951695351194e-02,8.694577648069669318e-03
1.266613971684131187e-02,1.932169883593124263e-02
0.000000000000000000e+00,2.746344466246010071e-02
0.000000000000000000e+00,3.661792621661404817e-02
-7.815504531118361992e-03,3.053992323539678200e-02
-2.039692862781847943e-02,2.092279112344735958e-02
-3.455206852731675105e-02,1.033686770099368629e-02
-4.912174135308731981e-02,-1.604644005201025497e-03
-4.901625490119996403e-02,-1.630733937313965688e-03
-4.651435138013211568e-02,1.604859507412350131e-05
-4.397817053113501490e-02,1.610438918252927315e-03
-4.140614169668839495e-02,3.150036313660994902e-03
-3.880134191693346973e-02,1.866145341014570141e-03
-3.615150818995611914e-02,-6.603876413380697571e-03
-3.343196199106650973e-02,-1.523242427531645155e-02
-3.063986908855654070e-02,-2.402594328551824893e-02
-2.092171919419868326e-02,-2.865558303786772121e-02
-1.049509649559149729e-02,-3.291612022361630613e-02
2.935830169262794387e-16,-3.720731541107332591e-02
1.049509649559209577e-02,-3.291612022361625756e-02
2.092171919419923143e-02,-2.865558303786762059e-02
3.063986908855698479e-02,-2.402594328551808239e-02
3.343196199106698852e-02,-1.523242427531640297e-02
3.615150818995661181e-02,-6.603876413380763491e-03
3.880134191693396239e-02,1.866145341014400138e-03
4.140614169668882516e-02,3.150036313660863063e-03
4.397817053113536878e-02,1.610438918252914305e-03
4.651435138013242099e-02,1.604859507422845208e-05
4.901625490120024853e-02,-1.630733937313746246e-03
4.912174135308759043e-02,-1.604644005200689828e-03
3.455206852731707717e-02,1.033686770099392221e-02
2.039692862781861821e-02,2.092279112344777939e-02
7.815504531118379339e-03,3.053992323539751058e-02
0.000000000000000000e+00,3.661792621661346531e-02
0.000000000000000000e+00,4.577240777076756889e-02
-2.898695229508440642e-03,4.178630195960134769e-02
-1.273399928283370543e-02,3.316758656262801253e-02
-2.567832159504313677e-02,2.347330300745058967e-02
-3.989545370969781179e-02,1.291229084335055594e-02
-5.819581259309414278e-02,-3.721541761156685725e-04
-5.834238794562482400e-02,-1.855374079007264402e-03
-5.528198391646294008e-02,-1.124651007186320715e-03
-5.232360311282532872e-02,-5.594268189051400083e-04
-4.947333052537519760e-02,-1.695723955824908046e-04
-4.605398551108844801e-02,-7.905151538959816898e-03
