-9.705368856775080e-02,-1.339402282434303e-01
-8.732642784795895e-02,-1.590444766441696e-01
-7.318258514122604e-02,-1.783391328001183e-01
-5.059692332502234e-02,-1.956365603341878e-01
-2.646618569033036e-02,-2.064590843459277e-01
-5.594752716451931e-16,-2.095749501441514e-01
2.646618569033142e-02,-2.064590843459248e-01
5.059692332501935e-02,-1.956365603341918e-01
7.318258514122783e-02,-1.783391328001214e-01
8.732642784795827e-02,-1.590444766441705e-01
9.705368856774976e-02,-1.339402282434332e-01
1.001338315734470e-01,-1.088803929463506e-01
9.616969853422148e-02,-8.251780594305538e-02
8.610540144389085e-02,-5.910130984688493e-02
6.917638695256255e-02,-3.771294020050683e-02
4.994162998500173e-02,-2.293539761081023e-02
2.556911313514985e-02,-1.349051228482621e-02
4.469875761114127e-16,-9.753212509490917e-03
-2.556911313515061e-02,-1.349051228482289e-02
-4.994162998500130e-02,-2.293539761081622e-02
-6.917638695256166e-02,-3.771294020050792e-02
-8.610540144389062e-02,-5.910130984688805e-02
-9.616969853422005e-02,-8.251780594306055e-02
-1.001338315734489e-01,-1.088803929463546e-01
