-9.664293382828006e-02,-3.790993106532053e-02
-8.667352215688486e-02,-6.211738385105245e-02
-7.093120158941364e-02,-8.271867256637269e-02
-5.003896618542626e-02,-9.875041669928612e-02
-2.593355261576602e-02,-1.088153353880366e-01
1.929629317082183e-17,-1.121896804015166e-01
2.593355261576598e-02,-1.088153353880364e-01
5.003896618542621e-02,-9.875041669928612e-02
7.093120158941373e-02,-8.271867256637269e-02
8.667352215688472e-02,-6.211738385105250e-02
9.664293382827994e-02,-3.790993106532057e-02
1.000016029572093e-01,-1.209968123199970e-02
9.654277918160070e-02,1.384964752501406e-02
8.653420224730118e-02,3.788188183010920e-02
7.050164840482692e-02,5.869305217203652e-02
4.996787516130958e-02,7.444835964785901e-02
2.583374245868997e-02,8.436708849276857e-02
2.589457462058069e-18,8.780807458506204e-02
-2.583374245868985e-02,8.436708849276842e-02
-4.996787516130943e-02,7.444835964785865e-02
-7.050164840482696e-02,5.869305217203680e-02
-8.653420224730107e-02,3.788188183010929e-02
-9.654277918160038e-02,1.384964752501414e-02
-1.000016029572095e-01,-1.209968123199961e-02
